0.050000000000000003,0.052631578947372824
0.10000000000000001,0.11111111111110916
0.15000000000000002,0.17647058823462558
0.20000000000000001,0.24999999999994943
0.25,0.33333333333450343
0.29999999999999999,0.42857142857197461
0.35000000000000003,0.53846153846262979
0.40000000000000002,0.66666666666623686
0.45000000000000001,0.81818181818418567
0.5,1.0000000000006621
0.55000000000000004,1.2222222222225734
0.60000000000000009,1.4999999999972642
0.65000000000000013,1.857142857140901
0.70000000000000007,2.3333333333374702
0.75000000000000011,2.9999999999894187
0.80000000000000004,3.9999999999970091
0.85000000000000009,5.6666666666629721
0.90000000000000013,8.9999999990826893
